symbol,name,price,marketCap,volume,industry
ITRI,Itron Inc. Common Stock,84.78,3759089839.0,2326793,Industrials
SXI,Standex International Corporation Common Stock,309.72,3752233642.0,134682,Industrials
BMI,Badger Meter Inc. Common Stock,127.99,3710026548.0,744836,Industrials
KAI,Kadant Inc Common Stock,312.15,3686011413.0,167429,Industrials
LEU,Centrus Energy Corp. Class A Common Stock,175.98,3462018288.0,682916,Industrials
AVNT,Avient Corporation Common Stock,36.44,3341918485.0,609611,Industrials
ARCB,ArcBest Corporation Common Stock,148.87,3314408929.0,356925,Industrials
USLM,United States Lime & Minerals Inc. Common Stock,114.48,3283521771.0,209741,Industrials
FLY,Firefly Aerospace Inc. Common Stock,19.88,3185476114.0,2631174,Industrials
HAYW,Hayward Holdings Inc. Common Stock,14.55,3156811534.0,2395661,Industrials
WDFC,WD-40 Company Common Stock,233.55,3134496971.0,106450,Industrials
SMR,NuScale Power Corporation Class A Common Stock,8.54,3121209072.0,30265448,Industrials
CXT,Crane NXT Co. Common Stock,54.22,3119947139.0,607877,Industrials
FUL,H. B. Fuller Company Common Stock,56.53,3040602344.0,911132,Industrials
ATRO,Astronics Corporation Common Stock,70.24,3020913036.0,400751,Industrials
TRN,Trinity Industries Inc. Common Stock,37.1,2949654161.0,578876,Industrials
CHRN,ChronoScale Holdings Corporation Common Stock,20.26,2942052355.0,243095,Industrials
HUBG,Hub Group Inc. Class A Common Stock,47.89,2928641594.0,767588,Industrials
LUNR,Intuitive Machines Inc. Class A Common Stock,13.31,2888548831.0,7450336,Industrials
FTAIM,FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,27.5885,2830110323.0,1883,Industrials
POWWP,Outdoor Holding Company 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,24.25,2816964730.0,1503,Industrials
WOR,Worthington Enterprises Inc. Common Shares,56.63,2789197050.0,291091,Industrials
DCO,Ducommun Incorporated Common Stock,183.61,2769859488.0,210060,Industrials
